timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1772489700,Mar 02 2026 - 10:15pm,complete,N/A,Estudiantes,Vélez Sarsfield,Sebastián Nicolás Martinez,8,2.14,2.14,1.82,1.65,0,1,1,0,0,0,"","58",9,4,4,0,4,0,1,3,3,1,12,9,2,1,10,8,9,7,57,43,1.51,1.32,1.46,1.06,1.50,43,50,22,0,0,14,43,22,64,7.57,4.00,2.30,2.80,3.70,1.58,2.87,6.04,13.00,2.22,1.53,N/A
1772497800,Mar 03 2026 - 12:30am,complete,N/A,Independiente Rivadavia,River Plate,Facundo Tello Figueroa,8,2.29,1.43,2.00,1.80,1,1,2,2,1,1,"17","38",2,2,0,0,3,0,0,0,0,3,12,12,5,3,7,9,12,9,30,70,1.59,1.81,1.45,1.25,2.29,50,57,43,22,14,22,71,43,72,9.00,5.00,3.10,2.86,2.45,1.40,2.50,4.30,8.30,1.97,1.71,Estadio Malvinas Argentinas
1772497800,Mar 03 2026 - 12:30am,complete,N/A,Banfield,Aldosivi,Carlos Gariano,8,1.00,0.50,1.13,0.50,2,0,2,1,1,0,"36,73","",5,4,3,0,1,0,2,1,1,0,14,14,2,0,12,14,11,7,35,65,1.29,1.30,1.40,1.41,1.81,38,52,30,16,0,23,54,37,61,7.88,5.57,2.05,3.10,4.00,1.54,2.50,5.25,10.00,2.41,1.57,N/A
1772575200,Mar 03 2026 - 10:00pm,complete,N/A,Sarmiento,Estudiantes Río Cuarto,Juan Pablo Loustau,8,0.86,0.57,1.19,0.31,1,0,1,1,1,0,"11","",6,8,4,0,2,0,1,3,0,2,12,10,3,2,9,8,14,10,53,47,1.44,1.25,1.40,1.24,2.00,29,57,36,14,0,22,57,36,86,7.71,7.00,1.91,2.80,4.20,1.51,2.48,5.00,11.00,2.20,1.60,Estadio Eva Perón de Junín
1772576100,Mar 03 2026 - 10:15pm,complete,N/A,Huracán,Belgrano,Ariel Penel,8,1.29,2.14,1.39,1.80,3,1,4,2,2,0,"21,14,57","67",3,3,2,0,2,0,1,1,0,2,20,9,7,2,13,7,12,11,51,49,1.06,1.48,2.06,1.09,1.72,50,57,22,7,0,0,43,43,79,7.72,5.71,2.62,2.80,3.35,1.66,3.20,7.00,15.00,2.31,1.55,Estadio Tomás Adolfo Ducó
1772583300,Mar 04 2026 - 12:15am,complete,N/A,Atlético Tucumán,Racing Club,Fernando Echenique,8,0.71,1.14,0.88,1.33,0,3,3,1,0,1,"","35,81,90'5",7,6,1,0,4,0,1,0,1,3,14,11,4,4,10,7,10,13,46,54,1.47,1.45,1.73,1.48,2.57,71,86,64,22,0,43,79,43,72,8.86,7.15,3.18,2.91,2.57,1.50,2.50,4.40,9.20,1.89,1.80,Estadio Monumental Presidente José Fierro
1772668800,Mar 05 2026 - 12:00am,complete,N/A,Lanús,Boca Juniors,Darío Herrera,7,1.50,1.29,1.41,1.76,0,3,3,2,0,2,"","15,30,64",8,1,2,0,2,0,1,1,1,1,9,11,2,5,7,6,7,8,48,52,1.27,1.35,1.11,1.27,2.29,63,79,40,17,9,31,55,49,70,10.24,4.04,2.80,3.00,2.64,1.57,2.70,5.50,13.00,2.10,1.67,Estadio Ciudad de Lanús - Néstor Díaz Pérez
1773182700,Mar 10 2026 - 10:45pm,complete,N/A,Independiente,Unión Santa Fe,Andrés Merlos,10,1.63,1.75,1.41,1.33,4,4,8,4,1,3,"45'1,49,68,90'9","20,64,14,39",7,3,2,0,0,0,0,2,0,0,13,9,7,6,6,3,11,8,57,43,1.55,1.76,1.53,1.19,2.13,51,69,32,19,7,25,57,44,75,9.25,5.01,2.15,3.10,3.70,1.48,2.44,4.40,8.60,2.05,1.69,Estadio Libertadores de América
1773182700,Mar 10 2026 - 10:45pm,complete,N/A,Tigre,Vélez Sarsfield,Leandro Rey Hilfer,10,1.88,2.25,1.25,1.65,1,1,2,1,1,0,"27","68",4,3,3,0,5,0,1,2,2,3,16,9,4,5,12,4,15,10,41,59,1.55,1.29,1.54,1.08,2.13,57,63,38,19,7,19,57,44,69,8.13,3.63,2.65,2.80,3.00,1.67,2.89,6.10,14.50,2.31,1.55,Estadio José Dellagiovanna
1773190800,Mar 11 2026 - 1:00am,complete,N/A,Newell's Old Boys,Platense,Luis Lobo Medina,10,0.25,1.63,0.94,1.00,1,1,2,1,1,0,"23","83",5,6,4,0,2,0,2,2,1,1,6,19,3,7,3,12,13,12,36,64,1.30,1.19,0.94,2.25,1.82,38,63,32,7,7,7,38,44,75,6.88,4.63,3.10,2.80,2.60,1.73,3.10,7.18,11.00,2.51,1.53,Estadio Marcelo Alberto Bielsa
1773190800,Mar 11 2026 - 1:00am,complete,N/A,Sarmiento,Racing Club,Nazareno Arasa,10,1.13,1.38,1.19,1.33,0,0,0,0,0,0,"","",3,4,2,0,3,1,1,1,1,3,8,9,3,5,5,4,8,14,52,48,1.44,1.46,1.09,1.29,2.19,51,63,51,13,0,32,69,38,69,8.75,8.13,3.50,3.10,2.08,1.49,2.60,5.25,9.10,2.22,1.64,Estadio Eva Perón de Junín
1773261000,Mar 11 2026 - 8:30pm,complete,N/A,Banfield,Gimnasia La Plata,Sebastían Zunino,10,1.25,1.38,1.13,1.61,1,2,3,2,0,2,"77","19,35",8,3,3,0,2,0,1,2,0,2,18,13,5,6,13,7,11,7,54,46,1.31,1.13,1.96,1.46,2.32,44,75,44,19,0,25,76,44,75,7.88,6.01,2.25,2.88,3.30,1.48,2.38,4.75,9.00,2.12,1.69,N/A
1773261000,Mar 11 2026 - 8:30pm,complete,N/A,Argentinos Juniors,Rosario Central,Facundo Tello Figueroa,10,1.50,1.75,1.89,1.79,0,0,0,0,0,0,"","",5,5,3,0,1,0,1,2,0,1,12,11,2,4,10,7,10,11,58,42,2.03,1.54,1.44,1.39,1.59,42,54,28,0,0,15,57,25,57,11.08,3.55,2.10,2.88,4.35,1.52,2.45,4.70,10.50,2.15,1.63,Estadio Diego Armando Maradona
1773269100,Mar 11 2026 - 10:45pm,complete,N/A,Boca Juniors,San Lorenzo,Pablo Echavarría,10,1.50,1.50,1.76,1.35,1,1,2,0,0,0,"55","65",1,2,3,0,3,0,2,1,1,2,11,4,3,2,8,2,7,12,70,30,1.34,1.14,1.12,0.61,1.63,32,51,26,7,7,26,44,13,69,9.51,4.13,1.73,3.40,5.80,1.68,2.80,5.85,12.00,2.50,1.41,Estadio Alberto José Armando
1773277200,Mar 12 2026 - 1:00am,complete,N/A,Atlético Tucumán,Aldosivi,Felipe Viola,10,0.63,0.43,0.88,0.50,1,1,2,1,0,1,"55","21",11,5,3,0,1,1,0,3,0,2,17,7,5,1,12,6,11,16,63,37,1.50,1.31,1.86,0.78,2.09,46,66,45,20,0,26,73,32,73,9.02,5.71,1.94,3.10,4.20,1.53,2.45,4.55,8.90,2.18,1.66,Estadio Monumental Presidente José Fierro
1773277200,Mar 12 2026 - 1:00am,complete,N/A,Independiente Rivadavia,Barracas Central,Yael Falcón Pérez,10,2.13,1.13,2.00,1.31,1,2,3,2,0,2,"84","34,44",6,1,3,0,1,0,3,0,1,0,22,8,11,3,11,5,9,10,73,27,1.57,1.25,2.71,0.92,2.07,57,69,32,7,7,13,63,38,82,5.01,4.25,1.47,3.55,7.40,1.39,2.31,4.56,7.90,2.49,1.50,Estadio Juan Bautista Gargantini
1773345600,Mar 12 2026 - 8:00pm,complete,N/A,Deportivo Riestra,Gimnasia Mendoza,Juan Pafundi,10,0.63,1.00,0.69,1.19,0,0,0,0,0,0,"","",7,2,3,0,3,0,2,1,2,1,14,7,7,2,7,5,18,11,56,44,1.21,1.25,1.94,0.97,1.38,32,38,13,7,0,25,57,7,50,7.63,6.13,1.91,2.85,5.00,1.75,3.50,6.50,13.00,2.48,1.44,Estadio Guillermo Laza
1773345600,Mar 12 2026 - 8:00pm,complete,N/A,Defensa y Justicia,Central Córdoba SdE,Brian Ferreyra,10,1.50,1.00,1.19,1.00,1,1,2,0,0,0,"58","78",5,2,3,1,2,0,1,3,0,2,11,8,6,5,5,3,13,9,57,43,1.12,1.08,1.64,1.35,1.32,25,44,7,7,7,19,38,25,44,7.88,5.13,1.92,3.05,4.00,1.56,2.70,5.50,10.50,2.25,1.58,Estadio Norberto Tito Tomaghello
1773353700,Mar 12 2026 - 10:15pm,complete,N/A,Estudiantes Río Cuarto,Belgrano,Fernando Espinoza,10,0.50,1.88,0.31,1.80,0,1,1,0,0,0,"","59",8,2,1,0,2,0,0,1,1,1,17,8,2,1,15,7,3,8,53,47,1.25,1.43,1.76,0.91,2.01,38,63,32,19,0,13,57,51,75,8.38,4.76,3.20,2.99,2.40,1.57,2.80,5.25,12.00,2.32,1.59,Estadio Ciudad de Río Cuarto
1773353700,Mar 12 2026 - 10:15pm,complete,N/A,Talleres Córdoba,Instituto,Darío Herrera,10,1.38,1.00,1.53,1.31,2,0,2,1,1,0,"31,90'3","",1,8,6,0,4,0,2,4,2,2,5,17,3,5,2,12,10,13,41,59,1.51,1.39,0.71,1.83,2.26,63,75,50,7,0,13,63,57,82,10.13,4.13,2.30,2.87,3.50,1.67,2.80,6.79,13.00,2.42,1.48,Estadio Juan Domingo Perón
1773361800,Mar 13 2026 - 12:30am,complete,N/A,Huracán,River Plate,Nicolás Ramírez,10,1.50,1.38,1.39,1.80,1,2,3,2,1,1,"45'2","27,85",4,4,6,1,3,1,2,5,2,2,15,10,5,7,10,3,11,10,40,60,1.19,1.74,1.63,1.46,1.94,44,57,25,19,7,26,63,32,69,8.13,6.38,3.20,2.89,2.30,1.57,3.10,5.95,12.50,2.25,1.57,Estadio Tomás Adolfo Ducó
1773442800,Mar 13 2026 - 11:00pm,complete,N/A,Estudiantes,Lanús,Hernán Mastrángelo,10,1.88,1.29,1.82,1.41,0,1,1,0,0,0,"","75",7,5,3,0,2,0,0,3,1,1,17,7,3,2,14,5,5,8,57,43,1.50,1.25,1.57,0.76,2.13,48,69,35,15,7,28,48,42,81,8.79,4.92,2.03,3.00,4.20,1.62,2.70,5.10,9.20,2.12,1.53,N/A
1773525600,Mar 14 2026 - 10:00pm,complete,N/A,Platense,Vélez Sarsfield,Ariel Penel,11,1.56,2.11,1.00,1.65,0,2,2,1,0,1,"","8,49",4,7,1,0,3,0,0,1,1,2,14,14,4,6,10,8,11,8,51,49,1.31,1.27,1.52,1.59,1.39,45,45,22,0,0,6,45,22,62,7.45,4.22,2.87,2.43,2.75,1.80,3.10,6.15,11.00,2.31,1.55,Estadio Ciudad de Vicente López
1773532800,Mar 15 2026 - 12:00am,complete,N/A,Rosario Central,Banfield,N/A,11,1.67,1.11,1.79,1.13,2,1,3,1,0,1,"64,83","35",6,0,3,0,1,0,3,0,1,0,21,7,6,2,15,5,8,9,71,29,1.52,1.38,2.35,0.96,2.06,44,73,39,6,0,22,62,44,67,9.55,4.89,1.55,3.90,5.50,1.35,2.07,4.20,6.95,2.15,1.67,Estadio 15 de Abril
1773598500,Mar 15 2026 - 6:15pm,complete,N/A,Gimnasia La Plata,Independiente Rivadavia,N/A,11,1.56,1.89,1.61,2.00,2,3,5,4,2,2,"2,28","25,39,90'4",4,2,5,0,2,0,3,2,0,2,9,13,3,3,6,10,11,10,49,51,1.16,1.70,1.08,1.34,2.50,67,78,56,17,6,33,84,39,78,7.78,5.11,2.94,2.91,2.71,1.43,2.45,4.30,9.00,2.00,1.73,Estadio Juan Carmelo Zerillo
1773606600,Mar 15 2026 - 8:30pm,complete,N/A,Belgrano,Talleres Córdoba,Facundo Tello Figueroa,11,2.00,1.56,1.80,1.53,0,0,0,0,0,0,"","",1,3,3,0,1,0,1,2,0,1,8,11,0,2,8,9,17,16,48,52,1.38,1.42,0.86,1.15,2.06,56,67,39,11,0,11,50,56,78,9.22,4.44,2.40,2.87,3.30,1.65,2.92,5.75,12.50,2.25,1.62,Estadio Julio César Villagra
1773614700,Mar 15 2026 - 10:45pm,complete,N/A,River Plate,Sarmiento,Darío Herrera,11,1.56,1.11,1.80,1.19,2,0,2,1,1,0,"41,71","",10,2,1,0,4,1,1,0,4,1,34,2,12,1,22,1,11,13,79,21,1.71,1.40,3.29,0.37,1.89,39,45,33,17,6,33,67,22,62,8.78,7.22,1.48,4.20,7.90,1.35,2.38,4.05,8.50,2.40,1.49,Estadio Monumental Antonio Vespucio Liberti
1773622800,Mar 16 2026 - 1:00am,complete,N/A,Tigre,Argentinos Juniors,Daniel Zamora,11,1.78,1.43,1.25,1.89,1,1,2,0,0,0,"61","47",1,2,2,0,5,0,1,1,2,3,6,8,3,3,3,5,14,14,35,65,1.55,1.95,0.88,1.06,1.78,48,54,29,17,6,18,55,28,61,10.04,3.32,2.80,2.88,2.76,1.56,3.04,6.25,13.50,2.35,1.53,Estadio José Dellagiovanna
1773622800,Mar 16 2026 - 1:00am,complete,N/A,Unión Santa Fe,Boca Juniors,Yael Falcón Pérez,11,1.67,1.44,1.33,1.76,1,1,2,1,1,0,"41","57",5,4,2,0,3,0,1,1,2,1,14,16,3,6,11,10,7,6,39,61,1.70,1.31,1.54,1.79,2.23,44,62,45,17,6,33,50,39,73,8.55,3.56,2.95,2.75,2.80,1.55,2.70,5.50,12.00,2.10,1.67,Estadio 15 de Abril
1773685800,Mar 16 2026 - 6:30pm,complete,N/A,Barracas Central,Atlético Tucumán,N/A,11,1.33,0.67,1.31,0.88,2,1,3,1,1,0,"13,71","70",1,3,1,0,4,2,1,0,1,5,9,13,3,3,6,10,8,12,45,55,1.22,1.54,1.18,1.59,2.23,56,78,45,11,0,22,73,33,89,6.89,5.33,2.78,2.79,2.73,1.59,2.87,5.60,9.30,2.15,1.62,Estadio Claudio Chiqui Tapia
1773685800,Mar 16 2026 - 6:30pm,complete,N/A,Aldosivi,Huracán,Luis Lobo Medina,11,0.50,1.33,0.50,1.39,0,0,0,0,0,0,"","",4,4,2,0,3,0,1,1,1,2,12,14,2,4,10,10,17,11,41,59,1.25,1.24,1.32,1.50,1.75,47,59,23,12,0,18,60,23,76,7.69,6.64,3.10,2.70,2.65,1.75,3.60,7.50,17.00,2.45,1.44,Estadio José María Minella
1773696600,Mar 16 2026 - 9:30pm,complete,N/A,San Lorenzo,Defensa y Justicia,Pablo Dóvalo,11,1.44,1.44,1.35,1.19,2,5,7,2,0,2,"65,89","2,45,64,75,90'2",9,2,1,1,2,0,0,2,0,2,17,11,6,6,11,5,4,7,53,47,1.09,1.18,2.04,1.36,1.56,45,50,11,11,11,17,39,28,61,7.11,4.55,2.10,2.50,3.85,1.56,2.85,5.90,15.00,2.30,1.53,N/A
1773702000,Mar 16 2026 - 11:00pm,complete,N/A,Racing Club,Estudiantes Río Cuarto,Jorge Baliño,11,1.33,0.44,1.33,0.31,2,0,2,0,0,0,"55,90'3","",3,1,1,0,3,0,1,0,1,2,22,3,3,0,19,3,12,13,56,44,1.44,1.31,1.90,0.35,2.00,34,67,39,11,0,22,62,39,67,9.11,6.33,1.42,4.00,8.00,1.35,2.29,4.00,9.00,2.40,1.48,Estadio Presidente Juan Domingo Perón
1773710100,Mar 17 2026 - 1:15am,complete,N/A,Instituto,Independiente,Nicolás Ramírez,11,0.89,1.56,1.31,1.41,2,1,3,3,2,1,"34,14","13",3,8,6,0,3,0,1,5,1,2,11,12,4,4,7,8,20,11,35,65,1.44,1.54,1.29,1.51,2.61,62,84,33,17,11,22,73,44,84,10.78,5.44,2.58,2.97,2.95,1.55,2.65,5.00,10.00,2.10,1.63,Estadio Juan Domingo Perón
1773784800,Mar 17 2026 - 10:00pm,complete,N/A,Lanús,Newell's Old Boys,Bruno Amiconi,11,1.50,0.33,1.41,0.94,5,0,5,3,3,0,"16,40,54,37,55","",7,0,2,0,0,0,1,1,0,0,14,5,7,2,7,3,13,6,63,37,1.18,1.26,1.70,0.69,2.66,60,94,42,18,12,25,60,60,94,7.94,5.03,1.68,3.59,5.00,1.45,2.40,4.33,9.50,2.15,1.59,Estadio Ciudad de Lanús - Néstor Díaz Pérez
1773792900,Mar 18 2026 - 12:15am,complete,N/A,Central Córdoba SdE,Deportivo Riestra,Carlos Gariano,11,1.00,0.67,1.00,0.69,1,0,1,1,1,0,"45'3","",2,3,0,0,4,0,0,0,0,4,4,11,2,4,2,7,8,13,52,48,1.11,1.29,0.75,1.63,1.00,17,33,0,0,0,6,28,17,50,8.55,7.33,3.00,2.50,2.89,1.90,3.62,8.40,23.00,2.90,1.40,N/A
1773792900,Mar 18 2026 - 12:15am,complete,N/A,Gimnasia Mendoza,Estudiantes,Nazareno Arasa,11,1.00,1.67,1.19,1.82,1,2,3,1,1,0,"45'2","66,60",4,3,2,0,5,0,1,1,2,3,13,10,2,6,11,4,9,15,42,58,1.22,1.51,1.30,1.40,1.45,28,39,17,6,0,28,45,11,61,8.11,4.67,3.85,2.60,2.05,1.69,2.83,6.50,11.00,2.30,1.57,N/A
1774051200,Mar 21 2026 - 12:00am,complete,N/A,Atlético Tucumán,Gimnasia La Plata,Carlos Gariano,12,0.60,1.40,0.88,1.61,1,0,1,1,1,0,"12","",6,4,2,0,6,0,0,2,2,4,16,10,2,1,14,9,9,12,37,63,1.55,1.15,1.56,1.12,2.70,65,85,65,25,5,35,90,40,85,9.20,6.70,2.15,3.10,3.70,1.44,2.40,4.75,10.00,2.06,1.73,Estadio Monumental Presidente José Fierro
1774051200,Mar 21 2026 - 12:00am,complete,N/A,Banfield,Tigre,Luis Lobo Medina,12,1.00,1.70,1.13,1.25,1,0,1,1,1,0,"27","",3,7,3,1,3,0,2,2,2,1,12,22,5,4,7,18,12,10,28,72,1.34,1.49,1.27,2.18,2.45,60,80,45,20,5,25,65,55,80,7.90,4.40,3.04,2.87,2.48,1.59,2.75,5.75,12.50,2.28,1.67,N/A
1774117800,Mar 21 2026 - 6:30pm,complete,N/A,Vélez Sarsfield,Lanús,Pablo Dóvalo,12,2.20,1.67,1.65,1.41,0,1,1,0,0,0,"","71",4,2,1,0,3,0,1,0,0,3,10,17,5,7,5,10,12,16,59,41,1.30,1.24,1.56,1.97,2.35,53,75,38,17,11,27,64,44,80,8.67,4.52,2.25,2.90,3.50,1.52,2.60,5.55,13.00,2.38,1.60,Estadio José Amalfitani
1774125900,Mar 21 2026 - 8:45pm,complete,N/A,Defensa y Justicia,Unión Santa Fe,Felipe Viola,12,1.60,1.60,1.19,1.33,2,0,2,0,0,0,"70,79","",5,6,2,1,3,0,3,0,3,0,10,19,6,4,4,15,9,12,36,64,1.20,1.68,1.26,2.07,2.35,55,60,35,25,15,30,55,45,65,6.90,3.80,3.00,3.00,2.60,1.44,2.50,4.80,10.50,2.00,1.67,Estadio Norberto Tito Tomaghello
1774125900,Mar 21 2026 - 8:45pm,complete,N/A,Newell's Old Boys,Gimnasia Mendoza,Sebastían Zunino,12,0.30,0.90,0.94,1.19,1,0,1,0,0,0,"85","",6,5,3,1,6,0,1,3,1,5,16,10,5,3,11,7,11,13,57,43,1.20,1.22,1.93,1.12,2.30,45,75,35,15,10,30,65,40,75,6.60,4.50,2.60,2.75,3.20,1.67,2.89,6.94,13.50,2.16,1.62,Estadio Marcelo Alberto Bielsa
1774134000,Mar 21 2026 - 11:00pm,complete,N/A,Independiente,Talleres Córdoba,Hernán Mastrángelo,12,1.40,1.50,1.41,1.53,1,2,3,0,0,0,"58","69,81",6,5,1,1,2,0,1,1,1,1,16,8,4,4,12,4,7,16,52,48,1.54,1.40,1.65,1.07,2.40,60,80,35,10,10,25,60,45,70,11.40,5.20,1.91,3.15,4.10,1.50,2.60,5.38,10.00,2.15,1.65,Estadio Libertadores de América
1774142100,Mar 22 2026 - 1:15am,complete,N/A,Belgrano,Racing Club,Andrés Merlos,12,1.90,1.50,1.80,1.33,1,2,3,1,0,1,"54","30,61",8,2,3,0,4,0,1,2,2,2,13,7,5,4,8,3,6,14,46,54,1.32,1.49,1.54,1.03,2.00,50,65,40,15,0,20,50,50,65,7.90,5.80,2.75,3.00,2.75,1.51,2.45,4.90,10.00,2.13,1.70,N/A
1774204200,Mar 22 2026 - 6:30pm,complete,N/A,Sarmiento,Aldosivi,Bruno Amiconi,12,1.00,0.56,1.19,0.50,2,0,2,1,1,0,"86,45","",5,7,3,1,3,0,1,3,0,3,10,12,4,2,6,10,9,8,41,59,1.29,1.25,1.26,1.39,1.52,32,42,21,11,0,16,58,16,63,8.12,6.77,2.15,2.85,3.75,1.58,2.94,6.25,11.00,2.67,1.50,Estadio Eva Perón de Junín
1774212300,Mar 22 2026 - 8:45pm,complete,N/A,Estudiantes Río Cuarto,River Plate,Nazareno Arasa,12,0.40,1.70,0.31,1.80,0,2,2,0,0,0,"","70,90'10",5,7,2,0,2,0,2,0,2,0,7,9,1,3,6,6,7,8,43,57,1.21,1.87,0.84,1.21,1.95,25,60,25,15,5,25,65,30,70,9.50,5.50,7.00,3.50,1.63,1.53,2.61,4.60,9.50,2.32,1.44,Estadio Ciudad de Río Cuarto
1774220400,Mar 22 2026 - 11:00pm,complete,N/A,Boca Juniors,Instituto,Leandro Rey Hilfer,12,1.40,1.10,1.76,1.31,2,0,2,0,0,0,"56,51","",7,6,0,0,2,0,0,0,1,1,18,12,5,5,13,7,3,10,69,31,1.36,1.43,1.78,1.27,2.10,55,75,40,5,0,25,65,30,75,9.70,4.80,1.68,3.20,5.40,1.47,2.40,5.00,9.50,2.25,1.57,Estadio Alberto José Armando
1774228500,Mar 23 2026 - 1:15am,complete,N/A,Independiente Rivadavia,Rosario Central,Pablo Echavarría,12,2.00,1.80,2.00,1.79,2,0,2,2,2,0,"29,16","",3,3,0,0,2,0,0,0,0,2,8,13,4,3,4,10,13,10,28,72,1.66,1.61,1.01,1.38,2.35,65,75,50,10,10,25,70,45,70,9.00,4.20,2.76,3.00,2.75,1.54,2.77,4.60,9.00,2.05,1.76,Estadio Juan Bautista Gargantini
1774228500,Mar 23 2026 - 1:15am,complete,N/A,Argentinos Juniors,Platense,Fernando Echenique,12,1.38,1.40,1.89,1.00,1,0,1,0,0,0,"90'14","",4,3,2,0,3,0,2,0,2,1,22,9,4,1,18,8,13,13,70,30,1.84,1.33,2.11,0.90,1.17,34,39,17,0,0,7,39,17,55,9.05,3.78,1.91,3.10,4.80,1.60,2.76,5.50,11.00,2.68,1.45,Estadio Diego Armando Maradona
1774303200,Mar 23 2026 - 10:00pm,complete,N/A,Estudiantes,Central Córdoba SdE,Nicolás Ramírez,12,1.80,1.20,1.82,1.00,5,0,5,0,0,0,"47,70,80,88,85","",8,4,2,0,3,0,0,2,1,2,25,4,13,1,12,3,11,11,55,45,1.50,1.08,2.97,0.68,1.30,20,40,10,0,0,10,30,25,65,8.50,5.80,1.50,3.76,8.13,1.44,2.50,4.70,11.00,2.50,1.50,Estadio Ciudad de Caseros
1774311300,Mar 24 2026 - 12:15am,complete,N/A,Huracán,Barracas Central,Facundo Tello Figueroa,12,1.30,1.50,1.39,1.31,0,0,0,0,0,0,"","",7,5,2,0,1,0,1,1,1,0,15,5,4,1,11,4,8,11,69,31,1.26,1.21,1.84,0.82,1.85,50,65,30,5,0,15,55,30,85,4.80,6.00,1.83,3.10,5.30,1.67,2.80,5.70,11.00,2.60,1.41,Estadio Tomás Adolfo Ducó
1774476000,Mar 25 2026 - 10:00pm,complete,N/A,Deportivo Riestra,San Lorenzo,Ariel Penel,12,0.60,1.30,0.69,1.35,1,1,2,1,1,0,"31","78",2,4,2,0,1,0,1,1,0,1,9,7,2,2,7,5,13,15,35,65,1.33,1.18,1.15,0.96,1.45,30,35,10,10,10,10,40,15,60,8.30,6.60,2.37,2.60,3.90,1.80,3.60,8.00,19.00,2.62,1.42,Estadio Guillermo Laza
1774569600,Mar 27 2026 - 12:00am,complete,N/A,Argentinos Juniors,Lanús,Nicolás Lamolina,6,1.56,1.80,1.89,1.41,2,1,3,0,0,0,"53,61","85",7,1,2,0,4,0,0,2,1,3,16,11,5,1,11,10,9,12,62,38,1.87,1.31,1.80,1.06,1.96,42,57,31,15,10,26,47,36,73,9.51,4.19,1.77,3.15,4.64,1.50,2.45,4.75,10.00,2.25,1.57,Estadio Diego Armando Maradona
1774976400,Mar 31 2026 - 5:00pm,complete,N/A,Aldosivi,Argentinos Juniors,Nicolás Ramírez,7,0.50,1.70,0.50,1.89,0,2,2,2,0,2,"","29,37",2,6,3,0,2,0,1,2,1,1,11,5,5,4,6,1,14,11,26,74,1.27,1.86,1.29,0.95,1.35,35,45,15,5,0,10,45,15,60,9.80,4.60,4.33,3.10,1.93,1.65,2.87,5.35,11.50,2.51,1.51,Estadio José María Minella
1775084400,Apr 01 2026 - 11:00pm,complete,N/A,Lanús,Platense,Sebastián Nicolás Martinez,13,1.64,1.27,1.41,1.00,0,0,0,0,0,0,"","",1,2,1,0,2,0,0,1,0,2,12,3,1,0,11,3,6,11,59,41,1.29,1.29,1.26,0.45,2.00,41,59,37,14,9,18,46,41,78,7.82,4.45,1.95,2.77,3.85,1.64,2.90,5.20,11.00,2.28,1.52,Estadio Ciudad de Lanús - Néstor Díaz Pérez
1775152800,Apr 02 2026 - 6:00pm,complete,N/A,Barracas Central,Sarmiento,Ariel Penel,13,1.45,1.18,1.31,1.19,1,2,3,2,0,2,"69","40,24",5,1,0,0,3,0,0,0,1,2,14,13,3,3,11,10,12,14,47,53,1.18,1.29,1.50,1.38,1.73,36,55,27,5,0,14,60,23,78,5.64,6.27,2.60,2.75,3.10,1.63,3.05,6.50,9.30,2.05,1.67,Estadio Claudio Chiqui Tapia
1775161800,Apr 02 2026 - 8:30pm,complete,N/A,Tigre,Independiente Rivadavia,Pablo Dóvalo,13,1.55,2.09,1.25,2.00,0,2,2,1,0,1,"","26,83",2,5,1,0,2,0,0,1,1,1,18,13,6,4,12,9,14,16,49,51,1.55,1.60,2.07,1.47,2.55,69,78,46,23,14,32,73,46,73,7.91,3.73,2.22,3.00,3.60,1.47,2.80,5.36,9.10,2.00,1.63,Estadio José Dellagiovanna
1775172600,Apr 02 2026 - 11:30pm,complete,N/A,Talleres Córdoba,Boca Juniors,Nazareno Arasa,13,1.64,1.55,1.53,1.76,0,1,1,0,0,0,"","71",6,3,2,0,2,0,1,1,1,1,15,8,1,2,14,6,9,7,48,52,1.37,1.40,1.48,0.92,1.91,50,73,36,0,0,18,45,41,73,10.45,4.00,2.50,2.82,3.20,1.58,2.71,5.00,12.50,2.18,1.62,Estadio Juan Domingo Perón
