dt,gw,status,home,away,pH,pD,pA,pO25,o1,ox,o2,o25,iH,iD,iA,hg,ag,res
2026-04-02 18:00:00,13.0,complete,Barracas Central,Sarmiento,0.39567905150540317,0.2726952626020287,0.33162568589256824,0.4939090149268135,2.6,2.75,3.1,3.05,0.3591742152938698,0.3395828944596587,0.30124289024647144,1,2,A
2026-04-02 20:30:00,13.0,complete,Tigre,Independiente Rivadavia,0.3898069147462324,0.2371240294300463,0.3730690558237213,0.6557043455543675,2.22,3.0,3.6,2.8,0.4243281471004243,0.314002828854314,0.2616690240452617,0,2,A
2026-04-02 23:30:00,13.0,complete,Talleres Córdoba,Boca Juniors,0.41663463968820663,0.2540948445289868,0.3292705157828064,0.5714757498025969,2.5,2.82,3.2,2.71,0.3748442302899394,0.33230871479604557,0.29284705491401514,0,1,A
2026-04-03 18:00:00,13.0,complete,Gimnasia Mendoza,Vélez Sarsfield,0.31407973001785305,0.2666135204875852,0.41930674949456187,0.5139484537677013,3.81,2.6,2.25,3.0,0.2404587212528516,0.35236451075898634,0.407176767988162,3,2,H
2026-04-03 20:15:00,13.0,complete,Unión Santa Fe,Deportivo Riestra,0.5935496248172493,0.2105645599591988,0.19588581522355217,0.6533900944386154,1.91,3.08,4.5,2.8,0.4890993655117899,0.30330512601542814,0.20759550847278194,2,0,H
2026-04-03 22:30:00,13.0,complete,San Lorenzo,Estudiantes,0.27540037517721994,0.2478487461827173,0.4767508786400628,0.5732443155157835,2.89,2.73,2.69,3.1,0.3191872215581875,0.33789416494621316,0.34291861349559927,1,0,H
2026-04-04 16:30:00,13.0,complete,Aldosivi,Estudiantes Río Cuarto,0.4411327459735243,0.2693920064486801,0.28947524757779547,0.49294782921878666,2.2,2.75,3.9,3.45,0.42299349240780915,0.33839479392624733,0.23861171366594364,0,0,D
2026-04-04 20:30:00,13.0,complete,Independiente,Racing Club,0.42809175370613484,0.24260161640243577,0.32930662989142945,0.6225148176068978,2.37,2.8,3.05,2.48,0.3811734249815884,0.32263607757370166,0.29619049744470977,1,0,H
2026-04-05 00:00:00,13.0,complete,Rosario Central,Atlético Tucumán,0.5012958232807396,0.22732145036553542,0.27138272635372485,0.6604451132544167,1.52,3.3,5.8,2.53,0.5804925391241054,0.2673783816571637,0.15212907921873106,2,1,H
2026-04-05 18:30:00,13.0,complete,Gimnasia La Plata,Huracán,0.36566209067064176,0.2744973913529125,0.3598405179764457,0.48962696863116606,3.2,2.8,2.5,2.85,0.2921535893155259,0.333889816360601,0.3739565943238731,0,3,A
2026-04-05 21:00:00,13.0,complete,River Plate,Belgrano,0.5453213528803474,0.21910247197798352,0.235576175141669,0.6648962504029857,1.61,3.75,5.5,2.19,0.5806996550995988,0.24931371858942772,0.16998662631097347,3,0,H
2026-04-05 23:30:00,13.0,complete,Central Córdoba SdE,Newell's Old Boys,0.38410391171722613,0.2845416164238363,0.3313544718589376,0.4477331127258565,2.15,2.87,3.7,2.7,0.42914587079957167,0.32148558265473137,0.249368546545697,1,3,A
2026-04-06 22:00:00,13.0,complete,Argentinos Juniors,Banfield,0.5770706029547955,0.21258346468067071,0.2103459323645338,0.6643133333620588,1.57,3.77,6.0,2.23,0.5959076790950212,0.24816314487511493,0.15592917602986386,3,2,H
2026-04-07 00:15:00,13.0,complete,Instituto,Defensa y Justicia,0.4184633134142992,0.26304333049867057,0.31849335608703,0.5300959591895318,2.14,2.97,3.78,2.5,0.4373159444678166,0.3151030710980227,0.24758098443416077,2,0,H
2026-04-11 00:00:00,14.0,complete,Belgrano,Aldosivi,0.5127470662720534,0.2486131420687699,0.23863979165917673,0.5410040209000929,1.5,3.65,8.1,2.38,0.6265098537825811,0.2574698029243484,0.11602034329307058,1,0,H
2026-04-11 18:00:00,14.0,complete,Deportivo Riestra,Instituto,0.3390505516377408,0.2582924399327826,0.40265700842947644,0.5555892815591132,2.85,2.65,2.93,2.99,0.32806591317207145,0.3528256047322278,0.31910848209570086,0,1,A
2026-04-11 18:30:00,14.0,complete,Independiente Rivadavia,Argentinos Juniors,0.40505274893669824,0.22713863057964745,0.36780862048365437,0.702098458969152,3.02,2.75,2.15,2.6,0.2854832090002656,0.31351246952029166,0.4010043214794428,3,1,H
2026-04-11 20:15:00,14.0,complete,Estudiantes,Unión Santa Fe,0.4082234934356043,0.22545963493751658,0.3663168716268791,0.7097841362358064,2.5,2.71,3.26,2.7,0.37183285913904274,0.3430192427481944,0.28514789811276287,2,1,H
2026-04-11 22:30:00,14.0,complete,Boca Juniors,Independiente,0.3994071132942248,0.24971000557070483,0.3508828811350704,0.5955680693007075,2.5,2.87,3.15,2.6,0.37527241028621244,0.3268923434548889,0.29783524625889873,1,1,D
2026-04-12 00:45:00,14.0,complete,Estudiantes Río Cuarto,Barracas Central,0.331542885729516,0.2765892613095258,0.3918678529609584,0.4783886340774407,2.4,2.77,3.71,3.18,0.39787910347791405,0.34473279723718186,0.25738809928490397,1,2,A
2026-04-12 18:00:00,14.0,complete,Platense,Gimnasia Mendoza,0.4106588215467823,0.2696789951277228,0.319662183325495,0.5032068129850168,1.97,2.83,3.95,3.1,0.45561257137733285,0.31715786770789606,0.22722956091477103,1,1,D
2026-04-12 18:00:00,14.0,complete,Newell's Old Boys,San Lorenzo,0.3913298512815671,0.2729983248248546,0.33567182389357825,0.4934323700032479,2.62,2.81,2.9,2.87,0.3526301213369567,0.3287868035241376,0.31858307513890577,0,0,D
2026-04-12 20:30:00,14.0,complete,Huracán,Rosario Central,0.3312207278395654,0.24606874619364427,0.4227105259667902,0.6075160823473574,2.3,2.87,3.6,2.95,0.4097886011184707,0.3284020148336176,0.2618093840479118,3,1,H
2026-04-12 20:30:00,14.0,complete,Atlético Tucumán,Tigre,0.36960932820601006,0.2370558839006291,0.39333478789336085,0.6558036869823562,2.55,2.9,3.05,2.57,0.36827313417299884,0.32382637660039554,0.3079004892266056,0,0,D
2026-04-12 23:00:00,14.0,complete,Racing Club,River Plate,0.3217994333490853,0.23120883438556653,0.44699173226534816,0.6716393054665359,2.7,2.8,2.7,2.35,0.3373493975903615,0.32530120481927716,0.3373493975903615,0,2,A
2026-04-13 19:30:00,14.0,complete,Sarmiento,Gimnasia La Plata,0.4316969673848283,0.26408687060058034,0.3042161620145913,0.5206640712685395,2.32,2.9,3.05,2.87,0.3905249679897567,0.3124199743918054,0.2970550576184379,1,2,A
2026-04-13 19:30:00,14.0,complete,Defensa y Justicia,Talleres Córdoba,0.37094237512320777,0.26700113869202796,0.3620564861847644,0.52088114338589,3.17,2.7,2.82,2.85,0.30319682706551343,0.35597553399913984,0.3408276389353467,1,2,A
2026-04-13 22:00:00,14.0,complete,Lanús,Banfield,0.4399111442212685,0.26087690868177454,0.29921194709695703,0.5317339743707208,1.85,3.4,4.8,2.45,0.5182597650047635,0.28199428389965076,0.19974595109558596,1,0,H
2026-04-14 00:30:00,14.0,complete,Vélez Sarsfield,Central Córdoba SdE,0.5292637630381919,0.2588726401674187,0.21186359679438943,0.47462503911905474,1.4,4.5,10.0,2.15,0.6891271056661562,0.2143950995405819,0.09647779479326186,1,0,H
2026-04-17 23:30:00,15.0,complete,Unión Santa Fe,Newell's Old Boys,0.5955369942518093,0.20823185155730345,0.19623115419088724,0.6643307651585219,1.7,3.5,5.25,2.25,0.5526315789473685,0.26842105263157895,0.17894736842105263,2,3,A
2026-04-18 18:00:00,15.0,complete,Gimnasia La Plata,Estudiantes Río Cuarto,0.5134425440105388,0.24895695174027524,0.23760050424918613,0.5386438934115033,1.89,2.8,5.13,2.5,0.48937540244687705,0.330328396651642,0.18029620090148102,1,0,H
2026-04-18 20:15:00,15.0,complete,Instituto,Estudiantes,0.358482249330267,0.24202127389710734,0.39949647677262556,0.6316384923551224,2.56,3.0,2.9,2.6,0.3654847924718535,0.3118803562426483,0.3226348512854983,0,1,A
2026-04-18 22:30:00,15.0,complete,Independiente,Defensa y Justicia,0.46696902864433376,0.25032403998068975,0.2827069313749766,0.5673244149660988,1.77,3.25,5.58,2.6,0.5371089411534736,0.29251779256666105,0.1703732662798653,3,1,H
2026-04-19 00:45:00,15.0,complete,Argentinos Juniors,Atlético Tucumán,0.5620950637160398,0.21111815179732518,0.22678678448663506,0.691047717839723,1.66,3.4,5.5,2.31,0.558642528529605,0.2727489992232778,0.16860847224711717,1,0,H
2026-04-19 16:30:00,15.0,complete,Aldosivi,Racing Club,0.30081494140205295,0.2564921888029242,0.4426928697950229,0.550762724543798,4.8,3.1,1.92,2.76,0.19808306709265178,0.30670926517571884,0.49520766773162944,1,1,D
2026-04-19 20:00:00,15.0,complete,River Plate,Boca Juniors,0.5434188246808198,0.2191335219979604,0.2374476533212199,0.6667235763421064,2.3,2.95,3.43,2.5,0.4081274579005748,0.3182010688716346,0.2736714732277906,0,1,A
2026-04-19 23:30:00,15.0,complete,Rosario Central,Sarmiento,0.5107915050728495,0.23709462550027996,0.25211386942687053,0.6015959090082081,1.53,3.82,6.5,2.23,0.6112812533850653,0.24483254389506545,0.14388620271986924,2,1,H
2026-04-19 23:30:00,15.0,complete,Talleres Córdoba,Deportivo Riestra,0.5095138057280733,0.24310644918860563,0.24737974508332086,0.5717415680712314,1.9,3.0,4.83,2.85,0.49341097149862084,0.31249361528245984,0.19409541321891915,2,0,H
2026-04-20 18:00:00,15.0,complete,Barracas Central,Belgrano,0.36992148592788665,0.26859858144046517,0.361479932631648,0.5141150011044028,3.75,2.99,2.28,3.0,0.25648145012923396,0.32167405952663125,0.42184449034413485,0,0,D
2026-04-20 20:15:00,15.0,complete,Banfield,Independiente Rivadavia,0.29141651019946,0.2425841910941094,0.4659992987064304,0.6058855157639009,2.8,2.85,2.65,2.38,0.32904912318919505,0.32327633155429686,0.347674545256508,0,0,D
2026-04-20 20:15:00,15.0,complete,Central Córdoba SdE,Platense,0.3274794467839859,0.28705673436469953,0.3854638188513146,0.43773473031581633,3.5,2.75,2.58,3.05,0.27553398058252426,0.35067961165048545,0.37378640776699024,4,3,H
2026-04-20 22:30:00,15.0,complete,San Lorenzo,Vélez Sarsfield,0.3194195921498887,0.26845712872192695,0.4121232791281844,0.5080896853556975,3.0,2.8,2.55,2.76,0.30789133247089256,0.32988357050452777,0.36222509702457956,0,0,D
2026-04-21 00:45:00,15.0,complete,Gimnasia Mendoza,Lanús,0.3517780584819196,0.26466474869368944,0.38355719282439105,0.5301556818457904,3.2,2.75,2.55,2.88,0.2925226822400667,0.34039003024298675,0.3670872875169465,1,0,H
2026-04-21 00:45:00,15.0,complete,Tigre,Huracán,0.46467730571563454,0.2407341688400116,0.2945885254443537,0.615821445856938,2.45,2.7,3.45,3.4,0.38203629652414645,0.34666256536450324,0.2713011381113504,1,1,D
2026-04-23 23:00:00,16.0,complete,Defensa y Justicia,Boca Juniors,0.36053182350308277,0.26498877679381005,0.37447939970310723,0.52939936094532,3.05,2.77,2.45,2.56,0.2988660134316856,0.32907629637784874,0.3720576901904657,0,4,A
2026-04-24 20:00:00,16.0,complete,Deportivo Riestra,Independiente,0.30031106500426524,0.24784415376146082,0.4518447812342738,0.5875965903435757,3.63,2.9,2.28,3.16,0.26015722750773157,0.3256450813286433,0.41419769116362526,2,0,H
2026-04-24 22:15:00,16.0,complete,Estudiantes Río Cuarto,Rosario Central,0.24096492347823242,0.23237692417120967,0.526658152350558,0.6117600155537394,3.65,2.95,2.1,2.45,0.25154806618617404,0.3112374378235713,0.43721449599025486,1,2,A
2026-04-24 22:15:00,16.0,complete,Lanús,Central Córdoba SdE,0.5034082911426887,0.26366532339281734,0.2329263854644938,0.47700904497079943,1.4,3.9,6.79,2.3,0.638912345887519,0.22935314980577606,0.13173450430670494,0,0,D
2026-04-25 00:30:00,16.0,complete,Racing Club,Barracas Central,0.4737499563356411,0.2518720933114612,0.27437795035289775,0.5555768437882431,1.47,4.0,7.4,2.25,0.6385089952111825,0.23465205574010958,0.12683894904870785,1,1,D
2026-04-25 00:30:00,16.0,complete,Platense,San Lorenzo,0.42611378886136286,0.27015546756676195,0.30373074357187524,0.49602067130050465,2.44,2.78,3.67,3.05,0.39330624580773,0.3452040430830436,0.2614897111092265,0,1,A
2026-04-25 20:00:00,16.0,complete,Estudiantes,Talleres Córdoba,0.46541130922780555,0.24085661724917137,0.29373207352302294,0.614803860246582,2.05,3.0,4.0,2.68,0.45540796963946867,0.31119544592030357,0.23339658444022768,0,0,D
2026-04-25 22:15:00,16.0,complete,Sarmiento,Tigre,0.3354627160200683,0.2542722491957878,0.410265034784144,0.5722993349957881,3.5,2.8,2.4,2.85,0.2696629213483146,0.33707865168539325,0.39325842696629215,1,0,H
2026-04-26 00:30:00,16.0,complete,River Plate,Aldosivi,0.6510915639392164,0.19290413299608156,0.15600430306470198,0.664722464085644,1.18,4.95,13.0,2.35,0.7523587938875963,0.1793501771287603,0.06829102898364335,3,1,H
2026-04-26 18:00:00,16.0,complete,Independiente Rivadavia,Gimnasia Mendoza,0.5494115092821777,0.22633503696618704,0.2242534537516352,0.6204462372933632,1.64,3.1,5.36,2.38,0.5449584131398735,0.28830057985464275,0.16674100700548367,5,1,H
2026-04-26 20:30:00,16.0,complete,Belgrano,Gimnasia La Plata,0.4249235534635253,0.25867750778490767,0.3163989387515671,0.5477544665014016,2.02,3.15,4.5,2.38,0.47843256379100857,0.30680437424058327,0.21476306196840828,0,1,A
2026-04-26 20:30:00,16.0,complete,Newell's Old Boys,Instituto,0.3502518888392167,0.25794089464519554,0.3918072165155879,0.5589811319165223,3.05,2.95,2.4,2.61,0.3025964312426542,0.3128539373864729,0.384549631370873,1,1,D
2026-04-26 23:00:00,16.0,complete,Atlético Tucumán,Banfield,0.4172121697180273,0.25362022638967047,0.3291676038923022,0.5735180317818646,1.94,2.84,3.75,2.5,0.4544562313843633,0.31043841157945945,0.23510535703617724,1,1,D
2026-04-27 21:45:00,16.0,complete,Vélez Sarsfield,Unión Santa Fe,0.3525979180772473,0.23419464263379136,0.4132074392889614,0.6668751354377049,2.2,2.92,3.4,2.5,0.41658274588788186,0.3138637126552534,0.2695535414568648,2,2,D
2026-04-28 00:00:00,16.0,complete,Huracán,Argentinos Juniors,0.3159845757509349,0.23859511138779957,0.4454203128612655,0.6357219980471143,2.86,2.79,2.7,3.38,0.3242175395103812,0.33235202974899286,0.3434304307406259,1,2,A
2026-05-02 17:00:00,9.0,complete,Barracas Central,Banfield,0.41902332497334477,0.2642870016065189,0.31668967342013643,0.5243578657480339,2.6,2.9,3.0,2.87,0.36189683860232946,0.32445923460898507,0.3136439267886855,1,2,A
2026-05-02 17:30:00,9.0,complete,Lanús,Deportivo Riestra,0.4896000515506934,0.24948316565506812,0.2609167827942386,0.5560890821651268,2.02,3.0,4.1,3.07,0.46167705127242703,0.31086254785676753,0.22746040087080555,0,0,D
2026-05-02 19:15:00,9.0,complete,Central Córdoba SdE,Boca Juniors,0.2855594407206029,0.2708079017167217,0.44363265756267534,0.4855413037465034,5.5,3.2,1.75,2.44,0.1706016755521706,0.2932216298552932,0.5361766945925361,1,2,A
2026-05-02 21:45:00,9.0,complete,San Lorenzo,Independiente,0.34150340983798033,0.2611609187821933,0.3973356713798264,0.5437025203750099,3.1,2.65,2.65,2.9,0.2994350282485876,0.35028248587570626,0.35028248587570626,1,2,A
2026-05-02 21:45:00,9.0,complete,Unión Santa Fe,Talleres Córdoba,0.5185462691225684,0.22099863009590526,0.26045510078152645,0.6800908048772626,2.23,3.12,3.6,2.5,0.42841450018308314,0.30620651775906255,0.26537898205785426,1,1,D
2026-05-03 00:15:00,9.0,complete,Platense,Estudiantes,0.33488987507023643,0.24622279515991277,0.41888732976985077,0.6078533211074639,3.3,2.7,2.5,2.99,0.2823086574654956,0.3450439146800502,0.37264742785445426,0,2,A
2026-05-03 16:30:00,9.0,complete,Aldosivi,Independiente Rivadavia,0.21564358651425164,0.22657164309787442,0.5577847703878739,0.6093040512652728,2.9,2.98,2.66,2.78,0.3264368194771608,0.31767341492743834,0.3558897655954008,1,1,D
2026-05-03 19:00:00,9.0,complete,Belgrano,Sarmiento,0.43410496833827833,0.26437161286843797,0.3015234187932838,0.5183963651081809,1.8,3.1,5.0,2.62,0.5152925531914895,0.2992021276595745,0.1855053191489362,4,0,H
2026-05-03 19:00:00,9.0,complete,Gimnasia La Plata,Argentinos Juniors,0.3215257854949959,0.24337084344153267,0.4351033710634717,0.6164159869446145,3.3,3.1,2.3,2.4,0.28577154308617236,0.30420841683366734,0.41002004008016035,2,0,H
2026-05-03 19:00:00,9.0,complete,Rosario Central,Tigre,0.4774016796886518,0.23026537655375684,0.2923329437575912,0.6613465356530868,2.5,2.8,3.2,2.87,0.3739565943238731,0.333889816360601,0.2921535893155259,1,1,D
2026-05-03 19:00:00,9.0,complete,Racing Club,Huracán,0.43835319935624284,0.25270617315010874,0.30894062749364853,0.5704456971205258,2.2,2.9,3.89,3.0,0.4302604981120561,0.32640451580914603,0.24333498607879778,0,0,D
2026-05-03 21:30:00,9.0,complete,River Plate,Atlético Tucumán,0.5989257051265694,0.2005839233937779,0.20049037147965285,0.7050001226464938,1.58,3.8,5.75,1.93,0.5915157421695226,0.245946019112591,0.16253823871788622,0,1,A
2026-05-04 20:00:00,9.0,complete,Gimnasia Mendoza,Defensa y Justicia,0.4076139624343742,0.26930563448792755,0.3230804030776983,0.50565076450158,2.35,3.0,3.35,2.79,0.4024426869556513,0.3152467714485935,0.28231054159575536,2,1,H
2026-05-04 22:15:00,9.0,complete,Vélez Sarsfield,Newell's Old Boys,0.4955655475488874,0.2483980497314536,0.256036402719659,0.5568249914312491,1.83,3.45,4.4,2.17,0.5137838249479616,0.2725288114941362,0.21368736355790222,1,1,D
2026-05-05 00:30:00,9.0,complete,Estudiantes Río Cuarto,Instituto,0.305945335651446,0.254683348086924,0.43937131626162995,0.5607019047956285,3.6,3.0,2.25,2.88,0.2631578947368421,0.3157894736842105,0.42105263157894735,0,2,A
2026-05-09 19:30:00,,complete,Talleres Córdoba,Belgrano,0.4217701846716999,0.2600629835748881,0.31816683175341176,0.5424901399815648,2.4,2.8,3.2,3.0,0.3835616438356165,0.32876712328767127,0.28767123287671237,0,1,A
2026-05-09 22:00:00,,complete,Boca Juniors,Huracán,0.46989561246026446,0.2515074959970685,0.2785968915426671,0.559799886012289,1.89,2.97,4.54,2.9,0.48717198322114924,0.3100185347770949,0.20280948200175594,2,3,A
2026-05-10 00:30:00,,complete,Independiente Rivadavia,Unión Santa Fe,0.43623907560384884,0.21917969865049766,0.34458122574565353,0.7345919732201318,2.2,3.1,3.4,2.3,0.4243156199677939,0.30112721417069244,0.2745571658615137,1,2,A
2026-05-10 01:15:00,,complete,Argentinos Juniors,Lanús,0.5199729340568531,0.22756451079843754,0.25246255514470933,0.643716222524526,2.02,3.0,4.23,2.87,0.4649271284429888,0.3130509331516124,0.22202193840539888,2,0,H
2026-05-10 18:00:00,,complete,Rosario Central,Independiente,0.4711158386847273,0.232799185065638,0.29608497624963476,0.6521038943157507,2.05,3.0,4.35,2.45,0.46412376633769004,0.3171512403307548,0.2187249933315551,3,1,H
